,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,frNumber,numberOfCommentsReceived,openForComment,postedDate,rin,title,startDate,daysSince,Days
353,CMS,False,0,,,Please stop big Government bureaucrats from imposing  socialist's control.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1948,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,GA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
354,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0284,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
355,CMS,False,0,,,"Socialism is a philosophy of failure, the creed of ignorance, and the gospel of envy, its inherent virtue is the equal sharing of misery. Winston Churchill",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2234,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
356,CMS,False,0,,,Stop Big Government Bureaucrats from Imposing Socialist Price Controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0348,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,UT,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
357,CMS,False,0,,,If I wanted to live in a socialist country I would move.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2275,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
358,CMS,False,0,,,We are aware of your globalist agenda.  Stop it now or face the consequences.   Look at France and hold on to your tails.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1462,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
359,CMS,False,0,,,European style socialist price controls on pharmaceuticals will devistate any innovation in the drug industry. If big government is allowed to implement these policies we can kiss any chance of cures for cancer &amp; other diseases that wreck havoc on people's live good bye. Socialism &amp; innovation are polar opposites. After tyhe millions who gave their lives in defense of our freedoms I can't believe our own government is willing to throw it all away to instill the very thing we fought so hard against. It is more than discracefull. It defies all sensibilities. God save us !,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1257,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
360,CMS,False,0,,,Do not bring European socialism here to the USA,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0299,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,VA,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
361,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0521,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
362,CMS,False,0,,,Do your job and defend our Constitution,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2239,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,SC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
363,CMS,False,0,,,"Price controls at any level is bad as is socialistic in nature.  Free market price is better because then it increases competition, even with drugs medications, etc., therefore I deeply request that you vote against any Socialistic bill that has Price Control within its rules.  Thank you for your attention.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1638,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,AZ,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
364,CMS,False,0,,,Stop trying to impose Socialist price controls!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0753,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MD,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
365,CMS,False,0,,,It is time for competitive pricing re medical insurance.  We do not want what Europe considers adequate coverage and pricing which has not worked out so well.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2191,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
366,CMS,False,1,,,See attached file.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1117,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MD,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
367,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0406,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
368,CMS,False,0,,,"We do not need SOCIALISM here in America! Please stop government bureaucrats from imposing Socialist price controls on America's drugs.
Thank you and God Bless!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0818,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MD,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
369,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0807,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,SD,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
370,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0450,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,WY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
