,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,numberOfCommentsReceived,openForComment,postedDate,rin,title
444,CMS,False,0,,,Please support president Trump.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2536,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,NY
445,CMS,False,0,,,We don't want socialist health care. We still live in America and our freedoms!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1153,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,KY
446,CMS,False,0,,,Please stop with the communist price controls! Our health care is so totally messed up as it is under Obummercare!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1529,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
447,CMS,False,0,,,WE DONT WANT SOCIALISM!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0874,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
448,CMS,False,0,,,lease write your comment here.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1589,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
449,CMS,False,0,,,Wouldn't you time be more efficiently spent if you eliminated the state borders for insurance companies to increase competition to lower the rates?  About time some common sense prevails in the House and Senate.  Thanks!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0909,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MN
450,CMS,False,0,,,Stop Imposing Socialist Price Controls and leave drug prices to the free market!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2153,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
451,CMS,False,0,,,Stop from Imposing Socialist Price Controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2731,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
452,CMS,False,0,,,Please do not interfere in the free market for drug pricing and reduce the red tape for new drugs coming to market.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1832,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,SC
453,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0172,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,ID
454,CMS,False,0,,,"America was a land of freedom.  Freedom of religion, freedom to work, freedom to speak respectfully your opinion. We have lost many of them and are losing more each day.  Please don't Europe's socialism to America. Capitalism has worked well in America since its founding.  We do not need or want government price controls in our country.  Let each product be sold on its merit not government pricing.  
The whole world's systems will soon end when Jesus comes.  I hope you are preparing for that great day.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2282,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,NM
455,CMS,False,0,,,Please do not go to the failed socialist system in Europe I was stationed there and they kept telling me how lucky I was to have a good health system in the USA.They have to wait years sometimes to be seen by a docter.They cannot just walk in unless it's life or death.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1868,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
456,CMS,False,0,,,"I reject socialist policies &amp; healthcare systems. American's deserve better. Leave European healthcare in Europe along with there other failed polices. 
Don't try to take us down there are too many of us with this Patriot mindset.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1571,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
457,CMS,False,0,,,"The current discussion regarding ""forcing"" drug prices down is another step toward single payer health care.    As an American who believes in the capitalist system, I'm adamantly opposed to this move toward Socialism.  Please support American capitalism on this issue.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2122,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CO
458,CMS,False,0,,,Stop big government bureaucrats from imposing socialist price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0053,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,"Aaron Shore, OR"
459,CMS,False,0,,,"Dear Sir/Madam,

I have been a private practice retina specialist for ten years and have witnessed in horror the high drug prices we pay in the United States versus the other countries. This includes everything from injectables to eye drops.  The high prices of the injectables in my clinic have prevented me from making it available to many patients due to the cost especially in light of uncertainty whether insurances will reimburse for these costly drugs.  Many patients, especially the poor can access these drugs more easily.  I can also afford to include these injectables for my free patients as many need them right now, if the prices are lowered. 

Yes the drug companies would argue that it will stifle innovation and lower the stock prices and what not, but why not have the Europeans, the Japanese and other wealthy nations share the cost, rather than charging Americans 5-30 times what it cost overseas.  The extent of the price differences are so dramatic, you don't see it in essentials like food, oil or car prices, and even the non-essentials.  My academic colleagues on the drug company dough will tell you that it will affect their ""research dollars"" but I believe our profession as physicians is to care for the well-being of the patients.  We also need to preserve the financial health of Medicare so it will be available for years to come.  I also believe the drug sales volume will increase partially offset the profit loss by the drug companies, in the process of helping more patients.  

If CME can require me, as a physician to charge Medicare patients less than my cash paying patients, I don't see why we can't do this for the drug companies.  Sure, I would like to charge 500 dollars a visit, and I believe I am worth it, but as a Medicare provider I have agreed to the CMS lower pricing. Physicians have endured cuts down to bare bones where many are leaving the profession and Medicare. I don't see anything wrong with doing that for a drug where the price of one injection surpasses my Medicare payment for all the other patients combined that day.  If that's the true price, then charge it equally across the globe.  If we are only the ones paying the inflated prices, this needs to stop.  Other large economies don't need us to subsidize.  We are already in debt up to our ears.  We need to do something both to preserve Medicare and help our patients.  Thank you for your consideration. ",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0010,Posted,Public Submission,1,False,2018-12-11T00:00:00-05:00,Not Assigned,"Jeffery Chung, MD"
460,CMS,False,0,,,No government-controlled health care!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1408,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,NV
461,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0288,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,KY
462,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1139,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TX
